5000 40000
944 1710 917
944 3691 1873
944 4937 520
944 1348 865
944 2294 169
944 3246 583
944 3367 679
944 2339 1668
944 2318 305
944 3698 165
944 1993 1926
944 1856 1635
944 3437 1664
944 3235 489
945 4389 585
945 4004 1361
945 2030 1988
945 3328 1037
945 3827 1824
945 3260 1304
945 2079 1988
945 3132 537
945 2411 499
945 3146 1160
945 2558 1804
945 3810 1311
946 1373 538
946 2745 240
946 2698 1715
946 4665 1225
946 1512 862
947 2404 625
947 2365 904
947 3952 1727
947 2324 316
947 2282 1430
947 979 716
947 2329 1779
947 4151 872
947 2388 1069
947 4623 681
948 1345 1052
948 1388 1395
948 4671 34
948 4662 871
948 4584 531
948 2304 184
948 3465 1279
948 1943 910
948 4288 1010
948 1278 437
948 4221 1228
948 4860 824
948 2188 1853
948 1337 209
948 3612 848
949 4926 1876
949 4731 454
949 2991 731
949 3561 477
949 3165 1835
949 3510 1351
949 3874 1858
949 4236 1205
949 1264 1237
949 4653 115
949 4384 291
949 4194 1356
949 2536 285
949 3408 1088
949 2760 915
949 2046 251
949 1581 706
949 1564 486
949 1456 2
949 3609 661
949 3070 1110
949 4923 151
949 1364 1571
949 1811 240
949 2320 1625
949 4910 425
950 2471 1222
950 984 1292
950 4008 810
950 3997 427
950 4621 1326
950 4402 740
950 2877 1801
950 3966 1055
950 1099 677
950 3891 969
950 3629 130
950 1140 492
950 4857 1865
951 4640 1212
951 2868 1076
951 4460 1627
951 998 1149
951 4077 1105
951 4790 1803
951 2903 1492
951 2744 425
951 4455 517
951 3702 801
951 2876 645
951 3787 1638
951 2215 271
951 3109 620
951 3687 894
951 4498 1525
951 2904 1010
951 2959 1550
951 1918 312
952 2329 1929
952 2730 1570
952 4814 201
952 1739 671
952 3278 141
952 2610 598
952 3268 696
952 1970 1769
952 3641 1687
952 2046 1647
953 1846 1281
953 4533 692
953 1316 891
953 3771 434
953 4864 1988
953 1559 270
953 3571 1162
953 2665 891
953 3945 217
953 2583 1005
953 1036 973
954 1122 1591
954 2577 1723
954 4692 1168
954 3021 959
954 4335 472
954 4281 258
954 4043 1076
954 1336 760
954 991 1274
955 2469 881
955 1289 654
955 2921 1188
955 1772 1230
955 4722 875
955 1913 261
955 1506 1713
955 4415 496
956 3817 445
956 2069 107
956 3668 546
956 4356 34
956 1171 245
956 4968 140
956 4472 733
956 2899 1470
956 2458 1651
956 1033 60
956 1505 1208
956 1453 691
956 2609 1401
956 2465 1929
957 3355 6
957 4266 1555
957 1866 826
957 1461 1597
957 4244 535
957 1974 600
957 1506 754
957 3185 1182
957 3100 723
957 4632 1052
957 3721 1256
957 1522 167
957 3267 1124
957 1128 1747
957 4069 53
957 4622 639
958 1569 1369
958 4529 41
958 1974 273
958 1574 183
958 1392 333
958 4095 701
958 2669 784
958 3659 1306
958 4163 1113
958 4074 1313
958 2224 461
958 2861 157
958 3626 1490
958 4854 1869
958 3693 1368
958 2134 800
959 3937 1097
959 1782 1225
959 1834 1413
959 1963 1633
959 3965 1436
959 3424 1561
959 1970 42
959 4441 233
959 4243 126
959 3143 793
959 3335 1179
960 3830 908
960 2582 428
960 3194 395
960 3494 1586
960 2406 186
960 3236 361
960 4984 17
961 4957 1968
961 1747 721
961 3493 1552
961 2066 439
961 2432 438
961 4615 29
961 3660 252
961 4645 210
961 3276 467
961 2493 484
961 1048 1649
961 1848 1316
961 1555 1579
961 4909 56
961 1295 1069
962 2743 659
962 3997 1845
962 3990 779
962 3179 1477
962 4081 684
962 3721 246
962 2156 282
962 2853 281
962 2820 526
962 1431 1307
962 2387 1807
962 4925 731
962 2799 914
962 4229 4
963 4894 352
963 1864 762
963 4089 1155
963 1799 1775
963 2239 394
963 2783 552
963 1684 260
963 1922 1983
963 3477 17
964 2725 1237
964 2606 537
964 2100 1332
964 1463 44
964 2152 1986
964 1710 511
964 3870 1475
964 1474 337
964 1454 604
964 2707 1261
964 2251 410
964 1077 1896
964 4299 1861
965 1964 1367
965 2318 1081
965 3131 1320
965 3731 2
965 3510 929
965 2028 280
965 1159 77
965 1780 1454
965 3099 1277
965 2657 802
965 2203 1672
965 3078 1003
965 2858 237
965 1710 1630
965 987 1342
965 4888 713
965 4360 57
965 2673 432
965 4995 1910
966 1200 735
966 3471 1869
966 1320 10
966 4270 1746
967 4949 1101
967 2876 1764
967 2269 502
967 1944 552
967 2226 1433
967 2518 633
967 1943 31
967 2411 1841
967 999 323
967 2046 994
967 4531 1383
967 4446 220
967 4488 1511
967 2648 1676
968 1617 379
968 4606 1323
968 3559 521
968 4093 1547
969 2544 1565
969 2585 1574
969 3181 506
969 2218 942
969 4738 1694
969 3947 451
969 1210 1423
969 4746 1594
969 1427 94
969 1581 1686
969 1437 1447
970 3530 518
970 1620 444
970 1492 983
970 4934 1643
970 2210 1957
970 1212 696
970 4448 1643
970 1715 591
970 1375 903
970 4405 1505
970 4285 1710
970 3722 664
970 4153 656
970 2808 368
971 2602 1996
971 3341 368
971 2023 1460
971 3769 393
971 4480 230
971 3597 1126
971 4025 166
971 2007 130
971 1311 1854
971 2616 1817
971 2431 615
972 3995 29
972 1040 284
972 4679 1022
972 2735 953
972 3985 1880
972 2465 879
972 3861 717
972 4922 790
972 2199 512
972 1621 1722
972 2935 1159
973 4270 101
973 2587 130
973 2587 920
973 3853 15
973 1328 1989
973 4920 924
973 3113 1506
973 3727 847
973 4919 1834
973 2595 781
973 3928 209
973 4476 1572
973 1513 1116
974 2947 1977
974 1720 1405
974 4027 462
974 2503 816
974 4250 813
974 3203 1055
974 3564 879
974 1528 35
974 3760 154
974 1364 786
974 1200 1381
975 4839 836
975 2524 1754
975 2033 909
975 1537 935
975 4923 1941
975 1981 755
975 2785 1517
975 4102 668
975 3488 572
975 1516 292
975 3735 1565
975 4570 180
975 3311 556
975 1818 1914
975 1195 1096
975 4537 1497
975 2158 1329
975 4593 320
975 4714 1353
975 2808 502
975 4565 286
975 4328 204
975 2397 1940
975 3951 334
975 3392 1378
975 2683 1778
975 2588 466
975 2270 1755
976 3223 936
976 4978 1624
976 4891 1194
976 2151 1991
976 3674 1710
977 1260 1199
977 1856 499
977 2208 1351
977 4771 561
977 3022 352
977 1370 379
977 2908 39
977 2180 1495
977 2267 111
977 3086 1122
977 1311 488
977 2591 1408
977 2831 1647
977 1355 1701
978 1471 639
978 1633 1731
978 3917 541
978 2012 576
978 3865 1481
978 2303 1224
978 4370 380
978 1117 161
978 2359 1007
978 4278 828
979 3201 1311
979 4879 1791
979 2574 1295
979 1279 130
979 1856 277
979 1316 510
979 3046 1444
980 4147 458
980 4716 1339
980 2920 821
980 4900 62
980 3497 1848
980 3374 146
980 3556 1087
980 1280 628
980 1139 1325
981 1134 1453
981 3770 824
981 1656 1516
981 3591 1136
981 2918 423
981 3244 1046
981 4384 199
981 4523 1176
981 3622 1354
981 1234 368
981 2393 1583
981 4276 1644
981 3909 1077
981 2577 292
981 4816 1903
981 4830 378
981 1450 225
982 2437 366
982 1979 1314
982 2409 1204
982 4816 1423
982 2142 1475
982 1290 1650
982 2223 354
982 1134 1024
982 3263 1013
982 1604 249
982 2233 917
982 1584 1974
982 2468 1226
983 2815 1276
983 4552 1716
983 4625 1635
983 3213 1848
983 1256 1404
983 1831 747
983 2226 436
983 1305 299
983 3944 1414
983 4269 875
983 1841 72
983 1410 1187
983 2745 632
983 4923 69
983 2853 343
983 1240 164
983 3904 1588
983 3261 734
983 4612 488
983 2528 534
983 1160 1329
983 1664 613
984 3752 1457
984 4393 1553
984 4821 1266
984 2918 321
984 1432 742
984 2380 646
984 2368 1136
984 2394 628
984 2690 1034
984 4411 1086
984 3733 1543
984 1353 99
984 2652 1812
984 3929 1187
985 1673 343
985 4866 294
985 3901 1035
985 2731 1306
985 3637 1018
985 4118 963
985 4806 964
985 1743 1816
985 4253 1953
985 4332 1309
985 3852 56
985 1265 1193
985 1952 539
986 2397 1464
986 4904 1231
986 2393 1823
986 1345 1062
986 3328 631
986 2212 1436
986 2661 196
986 4950 628
986 2259 915
986 1450 391
986 3046 1877
986 2688 1533
987 2158 253
987 1145 1181
987 2576 787
987 3648 591
987 3333 1156
987 2457 335
987 4867 1301
987 3998 80
987 2243 1161
987 2629 962
987 2990 798
987 2427 418
987 2499 1059
987 1276 1375
988 2787 1142
988 3583 1124
988 2324 1600
988 2503 182
988 3794 496
988 3577 1392
988 3090 849
988 4011 668
988 4174 1481
989 4642 994
989 4038 1921
989 2912 441
989 4291 1305
989 3787 1464
989 1049 1020
989 2399 1036
990 1785 1363
990 1976 965
990 3211 436
990 3001 778
990 2487 1649
990 1106 1380
990 4792 1184
990 3076 611
990 4661 1084
990 1334 1579
990 2688 587
990 4322 1380
990 2354 908
991 1220 1789
991 1528 605
991 1835 1298
991 1976 1690
991 2387 1576
991 1556 498
991 2771 906
991 1503 343
991 2307 694
991 2210 1076
991 2935 1490
991 1752 1511
991 3308 574
991 3724 1376
991 2807 1555
991 4745 1575
991 2282 425
991 3138 696
991 4473 1095
992 1169 102
992 3649 1623
992 2037 1326
992 1457 1414
992 4858 82
993 2136 110
993 3579 1771
993 1700 1064
993 1658 574
993 1073 1817
993 4429 881
993 1794 1487
993 3206 1277
993 3839 45
993 2881 717
993 4149 1508
994 1346 762
994 4903 1916
994 1156 1421
994 3463 432
994 2391 188
994 2304 1658
994 2238 704
994 1438 1438
994 1687 761
994 4108 753
994 4131 878
994 1911 1026
995 2925 1407
995 3836 885
995 2188 1073
995 4681 1064
995 1221 1413
995 1261 1984
995 1693 1438
995 3194 1744
995 3934 1980
996 4502 661
996 1380 806
996 3975 443
996 3467 1849
996 2044 1493
996 4609 1010
996 3383 762
996 4106 447
996 3083 75
996 2764 971
996 1882 424
996 4894 1523
996 1263 1304
996 3404 1070
996 3180 1538
996 1788 1206
996 4923 232
996 3768 428
997 2028 1614
997 3967 455
997 3770 1301
997 1427 1674
997 2014 876
997 2835 1143
997 1984 1190
997 1533 1043
997 4945 1272
997 4870 1217
997 2832 960
998 3444 117
998 1401 1013
998 2727 1613
998 1151 1813
998 2691 1038
998 1063 1175
998 4492 704
999 1080 608
999 1133 329
999 4075 1692
999 1621 285
999 1710 852
999 2251 1589
999 4459 598
999 1585 547
999 1149 1348
1000 4968 1421
1000 4523 1738
1000 1459 601
1000 2489 208
1000 4905 1298
1000 2729 1020
1000 3797 1645
1000 4384 640
1000 4030 274
1000 3754 122
1000 3283 738
1000 3260 1305
1000 2543 857
1000 2236 1778
1000 2132 150
1001 4276 1186
1001 3221 460
1001 1262 201
1001 1044 1142
1001 1920 297
1001 1564 500
1001 2370 415
1001 2271 241
1001 3484 1965
1001 1958 1492
1001 4652 1443
1001 2957 598
1001 3362 638
1001 1176 472
1001 2276 775
1002 1145 629
1002 1277 173
1002 3132 810
1002 1520 434
1002 1769 1157
1002 3791 1645
1002 2497 878
1002 1915 1373
1002 4086 176
1002 1578 966
1002 1694 1452
1003 2366 709
1003 4454 352
1003 2971 1510
1003 2897 888
1003 4816 457
1003 1705 1246
1003 3859 1448
1003 3075 1368
1003 3013 338
1003 1865 1508
1003 4913 1811
1003 3799 50
1003 2589 246
1003 3144 1650
1003 2236 1760
1003 4828 1132
1003 1675 921
1003 1537 157
1004 1195 933
1004 2180 791
1004 2480 1969
1004 4285 839
1004 2748 1883
1004 3429 745
1004 4874 505
1004 1530 954
1004 4593 1445
1004 1903 1546
1004 4180 1292
1005 4060 499
1005 2559 1828
1005 1846 1831
1005 3882 118
1005 3435 1702
1005 3617 1360
1005 2786 549
1005 1416 285
1005 2888 1126
1005 3160 257
1006 1155 252
1006 4350 445
1006 3934 160
1006 1111 1097
1006 2142 980
1006 3459 394
1006 4149 400
1006 1459 881
1006 3020 1533
1006 2780 680
1006 3433 741
1006 1264 1836
1006 1935 1815
1006 3692 1103
1006 4042 354
1006 1752 1471
1006 4975 82
1006 4142 1612
1006 4445 1122
1006 4151 1935
1007 1831 1862
1007 4035 1593
1007 1690 502
1007 3688 226
1007 2328 1894
1007 4015 1924
1007 2309 1234
1007 1608 447
1007 1076 715
1007 1943 859
1007 4017 937
1007 4483 835
1007 4759 1562
1007 3685 1890
1007 2020 1795
1008 1947 522
1008 4647 353
1008 4214 372
1008 1314 1731
1008 3074 1770
1008 3124 1143
1008 1294 1219
1008 1879 1855
1008 3178 1419
1008 1706 1348
1008 2627 69
1008 1402 1405
1008 1422 1635
1008 2530 820
1008 2298 1226
1008 1473 547
1008 3270 1337
1008 2174 1971
1008 2755 563
1009 4938 1181
1009 4863 1460
1009 3697 1339
1009 3409 215
1009 2233 629
1009 3680 1680
1009 2544 163
1009 1876 421
1009 4180 1155
1009 4099 601
1010 1921 1212
1010 1530 653
1010 4387 990
1010 1043 619
1010 4227 681
1010 4238 18
1010 1141 1180
1010 3550 1931
1010 1403 640
1010 4496 159
1010 2610 665
1010 3569 828
1011 3366 1666
1011 3999 164
1011 1049 1974
1011 2174 305
1011 4094 1733
1011 1406 929
1011 1619 1797
1011 1426 1197
1011 1268 683
1011 3182 843
1011 2992 1223
1011 1478 683
1011 1412 1370
1011 2865 993
1011 1789 1979
1012 3142 938
1012 2659 746
1012 3717 414
1012 3187 540
1012 3598 1919
1012 1422 937
1012 2450 1327
1013 1589 198
1013 3546 1998
1013 2422 1328
1013 1663 1471
1013 3128 1951
1013 4520 564
1013 4056 131
1013 2269 708
1013 4679 552
1013 4716 1157
1013 1111 983
1013 2372 524
1013 4085 1474
1013 1292 827
1013 2612 983
1013 1569 702
1013 2550 24
1014 3997 1268
1014 2418 1547
1014 2084 1072
1014 2991 71
1015 2652 783
1015 2403 312
1015 3440 673
1015 1884 618
1015 4133 34
1015 1510 1899
1015 3763 604
1015 1617 1999
1015 1577 1087
1015 1605 508
1015 4091 207
1015 2866 1391
1015 3879 544
1015 2137 1334
1015 1573 1198
1015 2451 1645
1015 2263 163
1015 1205 189
1015 1073 1068
1015 3424 163
1015 4275 524
1015 2526 878
1015 1907 1040
1015 1957 1642
1016 2302 830
1016 2974 1779
1016 3799 1062
1016 1328 671
1016 1845 863
1016 4097 594
1016 4112 179
1016 4975 1387
1016 4583 1751
1016 1454 1369
1016 4563 493
1016 2729 873
1016 2767 278
1016 3164 825
1017 4272 1603
1017 4359 1406
1017 4906 657
1017 4031 1274
1017 4589 1575
1017 4871 145
1017 4006 1645
1017 3608 1434
1017 4372 1465
1017 2727 1516
1017 4742 306
1017 3328 1095
1017 3735 907
1018 2390 1936
1018 1878 1728
1018 2032 127
1018 3976 687
1018 2670 1274
1018 4686 1758
1018 3476 602
1018 1055 135
1018 4847 643
1018 3843 241
1018 1302 121
1018 1312 90
1018 1261 395
1018 4463 480
1018 4079 238
1018 3041 1259
1019 1528 1503
1019 3041 628
1019 2980 944
1019 3167 1378
1019 4664 1857
1019 3351 25
1019 1700 252
1019 2231 287
1019 3551 1151
1019 1569 420
1019 4022 1814
1019 1841 1259
1019 4836 1441
1019 4160 153
1019 2453 1806
1019 4084 38
1020 4769 1838
1020 2655 1274
1020 4362 1957
1020 2072 1480
1020 4279 78
1020 4622 1416
1020 2621 1692
1020 4236 1880
1020 3257 555
1020 2111 1248
1021 4953 1955
1021 4940 1168
1021 4387 516
1021 2321 557
1021 2668 1455
1021 4576 173
1021 3291 1755
1021 1832 1376
1021 4463 1933
1021 2758 1239
1021 1336 782
1021 4417 524
1021 1959 1225
1021 4198 704
1021 3883 1286
1021 2851 1270
1022 4194 966
1022 1192 886
1022 1097 1100
1022 2683 894
1022 2695 695
1022 4805 397
1022 1119 765
1022 1363 307
1022 4201 85
1022 4186 492
1022 4114 37
1022 1178 136
1022 1391 1066
1022 3254 1582
1022 1156 911
1022 1306 1886
1023 2509 912
1023 1301 1856
1023 1455 1302
1023 4543 1808
1023 3965 342
1023 2161 1712
1023 4792 1993
1023 4962 577
1023 1298 1815
1023 3619 388
1023 2007 1646
1023 1911 1192
1024 2919 215
1024 1071 1368
1024 2881 544
1024 3849 1062
1024 4201 248
1024 3367 308
1024 2386 1436
1024 1216 809
1024 4017 945
1024 1301 1090
1024 1669 1037
1024 2689 1358
1024 2794 321
1024 3649 1462
1024 1320 1395
1024 3313 389
1024 2034 1680
1024 4835 703
1024 3535 247
1024 3308 1459
1024 2572 377
1025 4561 88
1025 3925 1662
1025 3116 523
1025 3852 692
1025 1936 879
1025 4814 1428
1025 2318 404
1025 3619 1614
1025 2507 304
1025 3235 447
1026 2941 1708
1026 4676 1584
1026 3322 948
1026 3750 1526
1026 2983 1893
1026 3933 1662
1026 1940 1260
1026 3590 1036
1026 1083 36
1026 3604 1104
1026 4564 1563
1026 4774 1192
1026 3692 238
1026 4774 1435
1026 3311 1212
1026 3888 852
1026 3222 806
1026 4807 1698
1027 2750 1665
1027 2486 384
1027 1602 1478
1027 4410 1690
1027 2898 266
1027 1852 1084
1027 2125 890
1027 4091 224
1027 1112 342
1027 2808 4
1027 3785 805
1027 3638 972
1027 1642 189
1027 3918 1278
1027 1602 614
1027 2332 480
1027 1445 1808
1028 4076 1831
1028 4354 352
1028 2767 1100
1028 1936 1335
1028 2447 1577
1028 2762 33
1028 2271 851
1028 1767 996
1028 2913 1818
1028 4699 1640
1029 2074 270
1029 1600 1106
1029 3069 1860
1029 3049 1986
1029 3099 104
1029 2613 1363
1029 4592 1007
1029 2005 216
1029 3777 820
1029 2036 1015
1030 4535 1395
1030 2301 1692
1030 3025 1309
1030 3348 852
1030 2082 67
1030 2526 1637
1030 1840 218
1030 4454 153
1030 1940 1813
1030 3294 660
1030 4085 420
1031 1170 1214
1031 4417 1744
1031 3898 200
1031 2429 681
1031 3501 1588
1031 1280 1609
1031 1804 205
1031 3733 1866
1032 4835 369
1032 4576 102
1032 1636 787
1032 1368 328
1032 4385 1588
1032 2519 1581
1033 1426 1024
1033 4854 1262
1033 1679 887
1033 1092 318
1033 4095 967
1033 1545 1362
1033 4129 939
1033 4689 810
1034 1043 496
1034 1472 902
1034 3163 1452
1034 1305 744
1034 2364 1456
1034 1933 403
1034 3884 520
1034 4403 1813
1034 2585 907
1034 1978 338
1034 4479 310
1034 2689 1175
1034 3724 969
1034 2710 1004
1034 3549 541
1034 3833 1090
1034 1681 1958
1035 2587 802
1035 2320 1744
1035 2631 603
1035 2427 1786
1035 1909 750
1035 2592 1800
1035 4327 818
1035 2205 471
1035 2610 371
1035 3419 272
1035 1600 403
1035 3468 949
1035 2258 529
1035 1199 1912
1036 4599 657
1036 4813 1089
1036 4066 968
1036 3286 1710
1036 4218 805
1036 4958 1462
1036 1996 1383
1036 3612 846
1036 4485 1954
1036 1574 89
1036 1845 1865
1036 2289 1521
1037 1873 1870
1037 1164 1712
1037 3945 1531
1037 2376 295
1037 1849 1298
1037 2658 1664
1037 3606 730
1037 4148 1049
1037 2606 1368
1037 4538 1954
1037 3490 750
1037 3998 903
1037 2346 1315
1038 2974 884
1038 2437 1643
1038 4780 661
1038 2121 1789
1038 3940 1161
1038 1703 643
1038 2690 1163
1038 1433 836
1038 1869 1421
1038 4568 1393
1039 1327 1707
1039 3372 1997
1039 1913 901
1039 2697 1777
1039 3799 727
1039 4443 99
1039 3255 511
1039 3039 1435
1039 2510 1239
1039 3330 99
1039 1370 1664
1039 1252 1417
1040 2042 1560
1040 4372 1186
1040 3893 1962
1040 3535 1556
1040 2647 640
1040 3573 999
1040 3731 1364
1040 3897 81
1040 1542 663
1040 4266 1100
1040 3110 1310
1040 4766 615
1040 1577 1552
1040 3967 311
1040 1138 1247
1041 2789 1049
1041 2987 59
1041 4714 1038
1041 4886 1422
1041 4091 71
1041 4444 798
1041 1303 1448
1041 2514 349
1041 3355 1248
1041 4442 77
1041 4310 742
1041 2332 143
1041 2630 938
1041 3509 689
1041 1245 953
1042 4489 1561
1042 4215 291
1042 4150 106
1042 2627 483
1042 2846 1326
1042 3167 1311
1042 2301 1478
1042 1066 825
1042 4978 716
1043 1071 106
1043 2815 1334
1043 2967 1944
1043 4039 1329
1043 4345 173
1043 4278 891
1043 2167 449
1044 2944 1910
1044 3113 873
1044 3313 215
1044 3167 742
1044 2235 1904
1044 2830 1540
1044 2665 909
1044 2285 1108
1044 1185 346
1044 1866 709
1044 4025 442
1044 2721 693
1044 2580 509
1045 1842 444
1045 2577 381
1045 4425 178
1045 3541 517
1046 4508 813
1046 4385 1309
1046 4731 1339
1046 2428 1887
1046 4597 1600
1046 2430 321
1046 3964 1253
1046 4221 816
1046 3154 619
1047 4637 1225
1047 2847 1535
1047 2035 1045
1047 4137 460
1047 3538 1492
1047 1090 277
1047 1639 95
1047 3252 707
1047 2006 1690
1047 1406 1667
1047 2906 323
1047 3827 76
1047 4835 1064
1047 2516 1721
1047 4451 1404
1047 1945 24
1047 4713 1266
1047 4372 258
1048 3564 1021
1048 4434 396
1048 3322 120
1048 2067 846
1048 1687 1931
1048 2931 346
1048 4241 1524
1048 1725 273
1048 3880 75
1048 4089 1038
1048 3622 62
1048 1630 750
1048 4670 1393
1048 4199 1928
1049 3287 1722
1049 2229 447
1049 1265 1699
1049 4206 882
1049 4115 1622
1049 3961 876
1049 4074 1219
1049 4187 1423
1049 3375 405
1049 3012 1525
1049 4319 772
1049 2972 565
1049 2530 704
1049 1326 1605
1049 1221 846
1049 4914 807
1049 4209 1065
1049 4653 1339
1049 3607 120
1049 3302 1572
1049 4815 1376
1050 2395 358
1050 4390 199
1050 2865 1487
1050 3293 227
1050 3100 1678
1050 3236 1021
1050 4828 1027
1050 1943 1218
1050 3263 1726
1050 3438 1930
1050 2009 1624
1050 3491 1188
1050 4160 311
1050 3992 1419
1050 2246 202
1050 1809 1649
1050 1793 1451
1050 2980 1199
1050 2855 1466
1050 4419 1448
1050 4944 1983
1050 1902 1931
1051 3482 1447
1051 4834 1215
1051 2747 176
1051 4182 1192
1051 2879 1802
1051 3785 192
1052 4171 1008
1052 2536 1853
1052 2319 1718
1052 4018 1920
1052 1930 13
1052 4759 1108
1052 1065 1545
1052 1617 1398
1052 2690 564
1052 2553 1708
1052 4939 945
1052 2044 1741
1052 2341 1508
1052 3311 1032
1052 2406 1685
1052 3946 533
1052 2967 22
1052 3640 1032
1052 1677 1814
1052 2076 600
1053 3151 1673
1053 3195 164
1053 3815 963
1053 4664 1228
1053 1505 1091
1053 4647 1999
1053 1210 1947
1053 3035 1434
1053 1440 175
1053 3184 1619
1053 1407 1719
1053 3558 658
1053 4446 293
1054 3507 1041
1054 1658 1946
1054 2980 1660
1054 2143 977
1054 1640 342
1054 3902 798
1055 1177 1734
1055 3464 715
1055 1860 171
1055 3851 1853
1055 1480 1579
1055 4536 1434
1055 4425 1734
1055 4138 425
1055 2323 1872
1055 4373 1117
1055 3908 1763
1055 4250 103
1055 1385 1862
